building_score
4.708028157862294
8.212630365968419
10.00153705600204
3.674450588381436
5.018725288147487
4.203259950599915
8.197844643252882
4.867685477929063
2.902949933672986
6.568955108994768
2.9891612476950438
3.7193418717226128
5.875106998907368
15.552112933947878
2.9796555315996422
3.9627735761666565
5.393540642395712
6.797925632143848
7.74355142100947
4.276178765793236
6.8445715913962495
3.6631449009826627
1.570791912120249
2.0306707190729294
2.033745983888399
2.024803506614329
1.582834120121605
3.749389510901359
3.1290124481981616
7.625447837924892
4.24681105223863
0.4361457000277627
0.338190388130075
0.6428947943115113
0.43651973351674894
0.37993506888022305
3.6770138791808797
3.905591443427034
3.822747557388123
8.457740365989563
4.0025235838512625
17.524395360355324
5.2208942150993245
3.3170383279303515
2.075479721864448
4.809818776440923
4.175813254906253
1.9064890723690942
1.8985231554237612
1.868266908431293
3.1881207130604725
2.9236052601277205
12.873962431841598
24.55642306382781
1.494984194488569
0.675509084247916
4.487197310863489
0.36402849286594985
4.337217550640212
5.3314379568544865
3.675491493831259
4.355485236649109
4.708773406296517
3.4777394535707575
7.553215929892805
3.5668541145734456
4.406389546051582
3.281828688089391
2.909445637035792
2.0340314454645734
3.5800593081892345
4.632081912822896
2.921785931901894
5.015170058870651
4.319483480580281
4.975310015194361
2.531856202953187
3.6473095837058427
1.9013724910876473
3.004794898256853
3.015993196831466
3.995196180368995
2.626954651313749
2.2867503816031336
3.0311904108098227
5.087684163989408
7.912532589606126
9.070916045912853
9.955649495670459
7.749339552236935
11.599197597310836
6.918406623244889
6.393479698581119
6.168748542321162
13.527082497110245
2.801477063703181
4.8276117977870525
12.176149309912219
2.9662192133939067
5.3819679203433415
